Type,id,location,transforms--timedata,transforms--constraints--BalanceConstraint,transforms--ethanol_production,transforms--coproduct_production,transforms--coinput_rate,transforms--electricity_consumption,transforms--electricity_production,transforms--capture_rate,transforms--co2_content,transforms--emission_rate,edges--biomass_edge--commodity,edges--biomass_edge--unidirectional,edges--biomass_edge--has_capacity,edges--biomass_edge--can_expand,edges--biomass_edge--can_retire,edges--biomass_edge--lifetime,edges--biomass_edge--wacc,edges--biomass_edge--integer_decisions,edges--biomass_edge--constraints--CapacityConstraint,edges--biomass_edge--start_vertex,edges--biomass_edge--capacity_size,edges--biomass_edge--investment_cost,edges--biomass_edge--fixed_om_cost,edges--biomass_edge--variable_om_cost,edges--biomass_edge--existing_capacity,edges--biomass_edge--availability--timeseries--path,edges--biomass_edge--availability--timeseries--header,edges--coinput_edge--commodity,edges--coinput_edge--unidirectional,edges--coinput_edge--has_capacity,edges--coinput_edge--start_vertex,edges--ethanol_edge--commodity,edges--ethanol_edge--unidirectional,edges--ethanol_edge--has_capacity,edges--ethanol_edge--end_vertex,edges--coproduct_edge--commodity,edges--coproduct_edge--unidirectional,edges--coproduct_edge--has_capacity,edges--coproduct_edge--end_vertex,edges--elec_consumption_edge--commodity,edges--elec_consumption_edge--unidirectional,edges--elec_consumption_edge--has_capacity,edges--elec_consumption_edge--start_vertex,edges--elec_production_edge--commodity,edges--elec_production_edge--unidirectional,edges--elec_production_edge--has_capacity,edges--elec_production_edge--end_vertex,edges--co2_edge--commodity,edges--co2_edge--unidirectional,edges--co2_edge--has_capacity,edges--co2_edge--start_vertex,edges--co2_emission_edge--commodity,edges--co2_emission_edge--unidirectional,edges--co2_emission_edge--has_capacity,edges--co2_emission_edge--end_vertex,edges--co2_captured_edge--commodity,edges--co2_captured_edge--unidirectional,edges--co2_captured_edge--has_capacity,edges--co2_captured_edge--end_vertex
BECCSEthanol,BR_TO_BECCS_sugarcane_ethanol_CCS,BR_TO,Biomass,TRUE,0.634,0,0,0,0.04,0.8502,1.558,0,Sugarcane,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,sugarcane_harvest_BR_TO,804.81,1174468,73548,1.4,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_TO,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_TO,Electricity,TRUE,FALSE,elec_BR_TO,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_TO
BECCSEthanol,BR_AC_BECCS_Lignocellulosic_ethanol_CCS,BR_AC,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_AC,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AC,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AC,Electricity,TRUE,FALSE,elec_BR_AC,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AC
BECCSEthanol,BR_AL_BECCS_Lignocellulosic_ethanol_CCS,BR_AL,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_AL,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AL,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AL,Electricity,TRUE,FALSE,elec_BR_AL,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AL
BECCSEthanol,BR_AP_BECCS_Lignocellulosic_ethanol_CCS,BR_AP,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_AP,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AP,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AP,Electricity,TRUE,FALSE,elec_BR_AP,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AP
BECCSEthanol,BR_AM_BECCS_Lignocellulosic_ethanol_CCS,BR_AM,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_AM,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AM,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AM,Electricity,TRUE,FALSE,elec_BR_AM,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AM
BECCSEthanol,BR_BA_BECCS_Lignocellulosic_ethanol_CCS,BR_BA,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_BA,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_BA,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_BA,Electricity,TRUE,FALSE,elec_BR_BA,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_BA
BECCSEthanol,BR_CE_BECCS_Lignocellulosic_ethanol_CCS,BR_CE,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_CE,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_CE,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_CE,Electricity,TRUE,FALSE,elec_BR_CE,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_CE
BECCSEthanol,BR_DF_BECCS_Lignocellulosic_ethanol_CCS,BR_DF,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_DF,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_DF,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_DF,Electricity,TRUE,FALSE,elec_BR_DF,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_DF
BECCSEthanol,BR_ES_BECCS_Lignocellulosic_ethanol_CCS,BR_ES,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_ES,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_ES,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_ES,Electricity,TRUE,FALSE,elec_BR_ES,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_ES
BECCSEthanol,BR_GO_BECCS_Lignocellulosic_ethanol_CCS,BR_GO,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_GO,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_GO,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_GO,Electricity,TRUE,FALSE,elec_BR_GO,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_GO
BECCSEthanol,BR_MA_BECCS_Lignocellulosic_ethanol_CCS,BR_MA,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_MA,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_MA,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_MA,Electricity,TRUE,FALSE,elec_BR_MA,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_MA
BECCSEthanol,BR_MT_BECCS_Lignocellulosic_ethanol_CCS,BR_MT,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_MT,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_MT,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_MT,Electricity,TRUE,FALSE,elec_BR_MT,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_MT
BECCSEthanol,BR_MS_BECCS_Lignocellulosic_ethanol_CCS,BR_MS,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_MS,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_MS,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_MS,Electricity,TRUE,FALSE,elec_BR_MS,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_MS
BECCSEthanol,BR_MG_BECCS_Lignocellulosic_ethanol_CCS,BR_MG,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_MG,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_MG,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_MG,Electricity,TRUE,FALSE,elec_BR_MG,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_MG
BECCSEthanol,BR_PA_BECCS_Lignocellulosic_ethanol_CCS,BR_PA,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_PA,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_PA,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_PA,Electricity,TRUE,FALSE,elec_BR_PA,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_PA
BECCSEthanol,BR_PB_BECCS_Lignocellulosic_ethanol_CCS,BR_PB,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_PB,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_PB,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_PB,Electricity,TRUE,FALSE,elec_BR_PB,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_PB
BECCSEthanol,BR_PR_BECCS_Lignocellulosic_ethanol_CCS,BR_PR,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_PR,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_PR,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_PR,Electricity,TRUE,FALSE,elec_BR_PR,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_PR
BECCSEthanol,BR_PE_BECCS_Lignocellulosic_ethanol_CCS,BR_PE,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_PE,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_PE,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_PE,Electricity,TRUE,FALSE,elec_BR_PE,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_PE
BECCSEthanol,BR_PI_BECCS_Lignocellulosic_ethanol_CCS,BR_PI,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_PI,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_PI,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_PI,Electricity,TRUE,FALSE,elec_BR_PI,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_PI
BECCSEthanol,BR_RJ_BECCS_Lignocellulosic_ethanol_CCS,BR_RJ,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_RJ,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_RJ,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_RJ,Electricity,TRUE,FALSE,elec_BR_RJ,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_RJ
BECCSEthanol,BR_RN_BECCS_Lignocellulosic_ethanol_CCS,BR_RN,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_RN,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_RN,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_RN,Electricity,TRUE,FALSE,elec_BR_RN,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_RN
BECCSEthanol,BR_RS_BECCS_Lignocellulosic_ethanol_CCS,BR_RS,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_RS,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_RS,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_RS,Electricity,TRUE,FALSE,elec_BR_RS,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_RS
BECCSEthanol,BR_RO_BECCS_Lignocellulosic_ethanol_CCS,BR_RO,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_RO,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_RO,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_RO,Electricity,TRUE,FALSE,elec_BR_RO,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_RO
BECCSEthanol,BR_RR_BECCS_Lignocellulosic_ethanol_CCS,BR_RR,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_RR,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_RR,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_RR,Electricity,TRUE,FALSE,elec_BR_RR,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_RR
BECCSEthanol,BR_SC_BECCS_Lignocellulosic_ethanol_CCS,BR_SC,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_SC,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_SC,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_SC,Electricity,TRUE,FALSE,elec_BR_SC,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_SC
BECCSEthanol,BR_SP_BECCS_Lignocellulosic_ethanol_CCS,BR_SP,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_SP,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_SP,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_SP,Electricity,TRUE,FALSE,elec_BR_SP,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_SP
BECCSEthanol,BR_SE_BECCS_Lignocellulosic_ethanol_CCS,BR_SE,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_SE,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_SE,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_SE,Electricity,TRUE,FALSE,elec_BR_SE,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_SE
BECCSEthanol,BR_TO_BECCS_Lignocellulosic_ethanol_CCS,BR_TO,Biomass,TRUE,2.02,0,0,0,0.04,1.091,1.558,0,Residue,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,residue_BR_TO,804.81,2672153,104990.4,69,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_TO,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_TO,Electricity,TRUE,FALSE,elec_BR_TO,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_TO
BECCSEthanol,BR_AC_BECCS_corn_ethanol_CCS,BR_AC,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_AC,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AC,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AC,Electricity,TRUE,FALSE,elec_BR_AC,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AC
BECCSEthanol,BR_AL_BECCS_corn_ethanol_CCS,BR_AL,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_AL,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AL,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AL,Electricity,TRUE,FALSE,elec_BR_AL,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AL
BECCSEthanol,BR_AP_BECCS_corn_ethanol_CCS,BR_AP,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_AP,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AP,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AP,Electricity,TRUE,FALSE,elec_BR_AP,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AP
BECCSEthanol,BR_AM_BECCS_corn_ethanol_CCS,BR_AM,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_AM,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_AM,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_AM,Electricity,TRUE,FALSE,elec_BR_AM,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_AM
BECCSEthanol,BR_BA_BECCS_corn_ethanol_CCS,BR_BA,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_BA,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_BA,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_BA,Electricity,TRUE,FALSE,elec_BR_BA,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_BA
BECCSEthanol,BR_CE_BECCS_corn_ethanol_CCS,BR_CE,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_CE,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_CE,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_CE,Electricity,TRUE,FALSE,elec_BR_CE,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_CE
BECCSEthanol,BR_DF_BECCS_corn_ethanol_CCS,BR_DF,Biomass,TRUE,2.46,0,0.424,0,0.04,1.168,1.65,0,Corn,TRUE,TRUE,TRUE,FALSE,30,0.1,FALSE,TRUE,corn_BR_DF,804.81,724389,28504.8,50,0,system/availability_monthly.csv,Availability_One,Biomass_wood,TRUE,FALSE,biomass_wood_BR_DF,Ethanol,TRUE,FALSE,ethanol_BR,Sugar,TRUE,FALSE,sugar_BR,Electricity,TRUE,FALSE,elec_BR_DF,Electricity,TRUE,FALSE,elec_BR_DF,CO2,TRUE,FALSE,co2_emitted_BR,CO2,TRUE,FALSE,co2_emitted_BR,CO2Captured,TRUE,FALSE,co2_captured_BR_DF
